study,task,controller,configuration,query_ordinal,condition,success,primitive_steps,prediction_blocks
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",82,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",83,clean,1,22,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",83,prefix_a,1,47,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",83,prefix_b,1,34,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",84,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",84,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",84,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",85,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",85,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",85,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",86,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",86,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",86,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",87,clean,1,19,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",87,prefix_a,1,24,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",87,prefix_b,1,19,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",88,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",88,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",88,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",89,clean,1,25,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",89,prefix_a,1,23,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",89,prefix_b,1,25,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",90,clean,1,8,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",90,prefix_a,1,11,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",90,prefix_b,1,8,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",91,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",91,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",91,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",92,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",92,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",92,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",93,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",93,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",93,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",94,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",94,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",94,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",95,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",95,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",95,prefix_b,1,25,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",96,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",96,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",96,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",97,clean,1,25,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",97,prefix_a,1,14,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",97,prefix_b,1,18,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",98,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",98,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",98,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",99,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",99,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",99,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",100,clean,1,22,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",100,prefix_a,1,23,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",100,prefix_b,1,24,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",101,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",101,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",101,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",102,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",102,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",102,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",103,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",103,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",103,prefix_b,1,49,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",104,clean,1,19,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",104,prefix_a,1,22,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",104,prefix_b,1,19,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",105,clean,1,15,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",105,prefix_a,1,24,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",105,prefix_b,1,29,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",106,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",106,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",106,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",107,clean,1,29,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",107,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",107,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",108,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",108,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",108,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",109,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",109,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",109,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",110,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",110,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",110,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",111,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",111,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",111,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",112,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",112,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",112,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",113,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",113,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",113,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",114,clean,1,17,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",114,prefix_a,1,17,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",114,prefix_b,1,10,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",115,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",115,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",115,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",116,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",116,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",116,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",117,clean,1,22,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",117,prefix_a,1,33,90000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",117,prefix_b,1,18,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",118,clean,1,22,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",118,prefix_a,1,21,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",118,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",119,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",119,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",119,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",120,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",120,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",120,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",121,clean,1,5,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",121,prefix_a,1,11,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",121,prefix_b,1,0,0
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",122,clean,1,20,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",122,prefix_a,1,22,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",122,prefix_b,1,14,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",123,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",123,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",123,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",124,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",124,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",124,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",125,clean,1,23,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",125,prefix_a,1,19,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",125,prefix_b,1,23,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",126,clean,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",126,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",126,prefix_b,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",127,clean,1,25,45000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",127,prefix_a,0,100,180000
horizon,tworoom,lewm,"{""B"":100,""H"":50,""arm"":""lewm"",""iterations"":30}",127,prefix_b,1,46,90000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",0,clean,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",0,prefix_a,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",0,prefix_b,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",1,clean,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",1,prefix_a,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",1,prefix_b,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",2,clean,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",2,prefix_a,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",2,prefix_b,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",3,clean,1,49,90000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",3,prefix_a,1,147,270000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",3,prefix_b,1,49,90000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",4,clean,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",4,prefix_a,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",4,prefix_b,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",5,clean,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",5,prefix_a,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",5,prefix_b,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",6,clean,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",6,prefix_a,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",6,prefix_b,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",7,clean,1,101,225000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",7,prefix_a,1,46,90000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",7,prefix_b,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",8,clean,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",8,prefix_a,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",8,prefix_b,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",9,clean,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",9,prefix_a,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",9,prefix_b,1,109,225000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",10,clean,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",10,prefix_a,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",10,prefix_b,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",11,clean,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",11,prefix_a,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",11,prefix_b,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",12,clean,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",12,prefix_a,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",12,prefix_b,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",13,clean,1,95,180000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",13,prefix_a,1,95,180000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",13,prefix_b,1,114,225000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",14,clean,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",14,prefix_a,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",14,prefix_b,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",15,clean,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",15,prefix_a,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",15,prefix_b,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",16,clean,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",16,prefix_a,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",16,prefix_b,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",17,clean,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",17,prefix_a,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",17,prefix_b,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",18,clean,1,99,180000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",18,prefix_a,1,75,135000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",18,prefix_b,1,24,45000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",19,clean,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",19,prefix_a,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",19,prefix_b,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",20,clean,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",20,prefix_a,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",20,prefix_b,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",21,clean,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",21,prefix_a,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",21,prefix_b,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",22,clean,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",22,prefix_a,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",22,prefix_b,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",23,clean,0,200,360000
horizon,tworoom,lewm,"{""B"":200,""H"":100,""arm"":""lewm"",""iterations"":30}",23,prefix_a,1,29,90000
